"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"1",0,2.74688466153782,3.01338331967503,2.98526308214851,2.76107184849878,3.55171814327412,2.36318165119658,2.80261090443853,4.96279357656735,2.80408456720857,2.97947886483554,4.27692174689013,2.42930124831583,2.92004925675606,3.16126012813264,1.38226794992052,1.33310804526265,1.56893880477307,3.46296231176661,1.32204684090807,4.23494667298103,2.71558665409695,3.53776129132924,1.82128739124696,4.30158760444171
"2",2.74688466153782,0,0.889283365301041,0.448127503990092,0.308929283749459,3.52706852459534,0.410129804866833,0.927336783499499,4.10177563279598,0.383203135173124,1.5961329391497,3.02940820518899,1.51014547648444,0.185255371982883,4.10479636045476,2.14368466042954,3.3100416624317,1.52537258607716,2.27226020243607,1.52391719727847,2.89554132438596,0.54678427127318,3.93809194582025,0.929801567469143,3.57774631843575
"3",3.01338331967503,0.889283365301041,0,0.490220381141472,0.586605053799189,3.37737879064562,0.909933066512287,0.2396078280551,4.07459759694196,0.507811267320109,1.72478234247002,3.16425942745272,0.962359446416534,0.811873612284123,4.08595457286946,2.00597824056028,3.20745512779266,1.49371319064335,1.41482001791953,1.6914887031807,2.83656112691868,0.40456002717734,3.28229297675703,1.33421974287352,2.72408374734878
"4",2.98526308214851,0.448127503990092,0.490220381141472,0,0.23178358251087,3.49682244868562,0.653797737878444,0.612798941795487,4.06892257942729,0.181552015525681,1.6285398475729,3.05149405916804,1.31686039655193,0.329263640631228,4.17361399897672,2.17898548469303,3.37980880412339,1.59302732958174,1.90485440235017,1.69034990894941,2.82267854588009,0.331288030801562,3.71593961304149,1.18404082908972,3.21424688779912
"5",2.76107184849878,0.308929283749459,0.586605053799189,0.23178358251087,0,3.42902524216689,0.422180899041064,0.620631572278466,4.0704710099089,0.0806460434398075,1.57886558110713,3.05243507071081,1.2447706582582,0.29817974519939,4.04307373798754,2.00573133992181,3.19840155195227,1.4048822009282,1.96372962349729,1.47618457516092,2.84953900411993,0.245384325633542,3.66974300335018,0.953785998972658,3.26999944924726
"6",3.55171814327412,3.52706852459534,3.37737879064562,3.49682244868562,3.42902524216689,0,3.35175605142379,3.27662307453713,5.28913549736185,3.42339571561335,3.71405893906321,2.09158695484021,3.08088252915487,3.57325216314485,1.31504439147113,3.06514858226704,3.4630567038494,3.06177877459625,3.4068101582164,3.14204546745614,4.51056005000681,3.34144899264839,3.77357594137943,3.26162980571573,3.93367215803182
"7",2.36318165119658,0.410129804866833,0.909933066512287,0.653797737878444,0.422180899041064,3.35175605142379,0,0.838371311571671,4.10810577209291,0.486361742451106,1.57468152947265,3.09605107174603,1.24006345974757,0.563823300238418,3.83835331941192,1.74216228019813,2.90105388729071,1.1217085005472,2.1496578091677,1.11593345414465,2.94582459445183,0.50580281296558,3.64230040471265,0.54309060273156,3.42811029365436
"8",2.80261090443853,0.927336783499499,0.2396078280551,0.612798941795487,0.620631572278466,3.27662307453713,0.838371311571671,0,4.0798034026147,0.55569752004587,1.70849533131485,3.19723277426669,0.737615192794504,0.896490272503106,3.93031278503496,1.76744774897285,2.96815711735083,1.26615073089152,1.34694975889672,1.48376187749137,2.86999831409176,0.382134153125645,3.10523467322894,1.1857732405015,2.65054030856706
"9",4.96279357656735,4.10177563279598,4.07459759694196,4.06892257942729,4.0704710099089,5.28913549736185,4.10810577209291,4.0798034026147,0,4.06617750483892,2.53529025356395,5.10428847093597,4.20218351182042,4.09455332876943,5.73146288867509,4.51521252994398,5.15649801631355,4.29746151680184,4.406622755508,4.34327157727624,1.28967735285136,4.06411111107909,5.34790321270341,4.20651867025032,5.05991106159351
"10",2.80408456720857,0.383203135173124,0.507811267320109,0.181552015525681,0.0806460434398075,3.42339571561335,0.486361742451106,0.55569752004587,4.06617750483892,0,1.58876474135301,3.05930386378549,1.20640449506542,0.344398604272834,4.05458735384845,2.01163459945127,3.20931336705726,1.41893760036851,1.89347096368953,1.50912263037139,2.83914062669134,0.19645809666533,3.62592626115703,1.00699922918001,3.20109220862556
"11",2.97947886483554,1.5961329391497,1.72478234247002,1.6285398475729,1.57886558110713,3.71405893906321,1.57468152947265,1.70849533131485,2.53529025356395,1.58876474135301,0,3.44743034151236,1.96744558593079,1.62035301105955,4.21698787004355,2.40979017350596,3.39564823864294,1.98347914615154,2.56122514483701,2.00921325696177,1.42294106879698,1.59640204126897,3.94332335048023,1.72256768681507,3.67191495358643
"12",4.27692174689013,3.02940820518899,3.16425942745272,3.05149405916804,3.05243507071081,2.09158695484021,3.09605107174603,3.19723277426669,5.10428847093597,3.05930386378549,3.44743034151236,0,3.47136279937456,3.0203569354936,3.07782644775027,3.87088591337147,4.69606854267938,3.51758989792067,3.83788513516367,3.5207259068904,4.17542114081825,3.09838669225813,5.12429875628264,3.2529125098628,4.76054318470824
"13",2.42930124831583,1.51014547648444,0.962359446416534,1.31686039655193,1.2447706582582,3.08088252915487,1.24006345974757,0.737615192794504,4.20218351182042,1.20640449506542,1.96744558593079,3.47136279937456,0,1.54289609795286,3.58870222576333,1.17877490953881,2.33014821184543,0.885997014034684,1.10490958193707,1.22617060801596,3.10272668534635,1.01005611637186,2.42826125991205,1.27645045974547,2.26345466979622
"14",2.92004925675606,0.185255371982883,0.811873612284123,0.329263640631228,0.29817974519939,3.57325216314485,0.563823300238418,0.896490272503106,4.09455332876943,0.344398604272834,1.62035301105955,3.0203569354936,1.54289609795286,0,4.20232800045518,2.2644028273023,3.4443901670782,1.65210374170229,2.22137856395901,1.67803673811616,2.86585192852783,0.538031205208737,3.96703247771554,1.09940036136085,3.5308190296685
"15",3.16126012813264,4.10479636045476,4.08595457286946,4.17361399897672,4.04307373798754,1.31504439147113,3.83835331941192,3.93031278503496,5.73146288867509,4.05458735384845,4.21698787004355,3.07782644775027,3.58870222576333,4.20232800045518,0,3.11156077185785,3.06557652108788,3.28066435364054,4.12989799856437,3.27470360314521,5.10327900698517,3.9601352266234,3.97784668923312,3.56628049447964,4.60247185011959
"16",1.38226794992052,2.14368466042954,2.00597824056028,2.17898548469303,2.00573133992181,3.06514858226704,1.74216228019813,1.76744774897285,4.51521252994398,2.01163459945127,2.40979017350596,3.87088591337147,1.17877490953881,2.2644028273023,3.11156077185785,0,1.20577531287471,0.621103944682415,2.11056845755183,0.790421671627122,3.61860599285288,1.85167539695862,2.37798847939812,1.36188965640767,2.92936663233027
"17",1.33310804526265,3.3100416624317,3.20745512779266,3.37980880412339,3.19840155195227,3.4630567038494,2.90105388729071,2.96815711735083,5.15649801631355,3.20931336705726,3.39564823864294,4.69606854267938,2.33014821184543,3.4443901670782,3.06557652108788,1.20577531287471,0,1.7942253565924,3.07076787752505,1.82070053945644,4.47659979620465,3.05465623029144,2.41803542285682,2.44741241053254,3.52951846363813
"18",1.56893880477307,1.52537258607716,1.49371319064335,1.59302732958174,1.4048822009282,3.06177877459625,1.1217085005472,1.26615073089152,4.29746151680184,1.41893760036851,1.98347914615154,3.51758989792067,0.885997014034684,1.65210374170229,3.28066435364054,0.621103944682415,1.7942253565924,0,1.97658007010041,0.364623423646533,3.29560188146149,1.27503776267428,2.78593373252977,0.766785271799875,3.024702355721
"19",3.46296231176661,2.27226020243607,1.41482001791953,1.90485440235017,1.96372962349729,3.4068101582164,2.1496578091677,1.34694975889672,4.406622755508,1.89347096368953,2.56122514483701,3.83788513516367,1.10490958193707,2.22137856395901,4.12989799856437,2.11056845755183,3.07076787752505,1.97658007010041,0,2.32720322174231,3.31421190024912,1.72904542076293,2.13706633896758,2.33659743997922,1.30961117846608
"20",1.32204684090807,1.52391719727847,1.6914887031807,1.69034990894941,1.47618457516092,3.14204546745614,1.11593345414465,1.48376187749137,4.34327157727624,1.50912263037139,2.00921325696177,3.5207259068904,1.22617060801596,1.67803673811616,3.27470360314521,0.790421671627122,1.82070053945644,0.364623423646533,2.32720322174231,0,3.36904011881574,1.40267883689056,3.09955965872824,0.62703877119421,3.38925920176562
"21",4.23494667298103,2.89554132438596,2.83656112691868,2.82267854588009,2.84953900411993,4.51056005000681,2.94582459445183,2.86999831409176,1.28967735285136,2.83914062669134,1.42294106879698,4.17542114081825,3.10272668534635,2.86585192852783,5.10327900698517,3.61860599285288,4.47659979620465,3.29560188146149,3.31421190024912,3.36904011881574,0,2.84827637276386,4.61111581207792,3.13706104985773,4.1538896448483
"22",2.71558665409695,0.54678427127318,0.40456002717734,0.331288030801562,0.245384325633542,3.34144899264839,0.50580281296558,0.382134153125645,4.06411111107909,0.19645809666533,1.59640204126897,3.09838669225813,1.01005611637186,0.538031205208737,3.9601352266234,1.85167539695862,3.05465623029144,1.27503776267428,1.72904542076293,1.40267883689056,2.84827637276386,0,3.42994639009199,0.962936427646819,3.03225176573936
"23",3.53776129132924,3.93809194582025,3.28229297675703,3.71593961304149,3.66974300335018,3.77357594137943,3.64230040471265,3.10523467322894,5.34790321270341,3.62592626115703,3.94332335048023,5.12429875628264,2.42826125991205,3.96703247771554,3.97784668923312,2.37798847939812,2.41803542285682,2.78593373252977,2.13706633896758,3.09955965872824,4.61111581207792,3.42994639009199,0,3.51028150824727,1.5876660927006
"24",1.82128739124696,0.929801567469143,1.33421974287352,1.18404082908972,0.953785998972658,3.26162980571573,0.54309060273156,1.1857732405015,4.20651867025032,1.00699922918001,1.72256768681507,3.2529125098628,1.27645045974547,1.09940036136085,3.56628049447964,1.36188965640767,2.44741241053254,0.766785271799875,2.33659743997922,0.62703877119421,3.13706104985773,0.962936427646819,3.51028150824727,0,3.53990482724772
"25",4.30158760444171,3.57774631843575,2.72408374734878,3.21424688779912,3.26999944924726,3.93367215803182,3.42811029365436,2.65054030856706,5.05991106159351,3.20109220862556,3.67191495358643,4.76054318470824,2.26345466979622,3.5308190296685,4.60247185011959,2.92936663233027,3.52951846363813,3.024702355721,1.30961117846608,3.38925920176562,4.1538896448483,3.03225176573936,1.5876660927006,3.53990482724772,0
