"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22"
"1",0,0.833639865479779,0.370252562729493,0.255324648438882,0.900913219485394,3.86893113890528,0.364664293864344,1.49945986864616,2.85204646394099,1.40672482964466,5.44179733465874,3.34139210268845,1.52888386043236,2.1731315925264,1.06347147961131,2.20119575075316,0.886880345328001,2.70866394737567,0.531683849576968,3.65294251944427,0.480474009101549,3.47366742380594
"2",0.833639865479779,0,0.476682072034519,0.703883062806017,0.132752171271648,3.84168124512592,0.469427733618249,1.59033306121054,2.99611245984253,0.672221240797052,5.41439154054895,3.16479394103262,1.0455986355907,1.71652978131651,0.71600983629967,1.37521417100811,0.835285627430367,2.67214857597138,0.319313449048493,2.87855452743824,0.831774957925982,2.64857649719249
"3",0.370252562729493,0.476682072034519,0,0.341674849976761,0.56427476103029,3.83598977062566,0.0877630648964484,1.49131038075247,2.88339174615178,1.10265829380499,5.4772462331923,3.27116359019967,1.33336681052152,2.0049864655864,0.895839625956819,1.85185255303071,0.83310301903453,2.65821230436793,0.225789574163942,3.33998954376546,0.578152457596208,3.12524512775254
"4",0.255324648438882,0.703883062806017,0.341674849976761,0,0.738781063631587,3.85402692224552,0.277519009988352,1.4778587488451,2.8784575083541,1.20033172658253,5.25832043154606,3.21511338369261,1.27926172240885,1.91871930579455,0.812589122159346,2.03014420844549,0.633811680929176,2.69927712823142,0.384769308048655,3.44005172362008,0.260213656623905,3.29605370088807
"5",0.900913219485394,0.132752171271648,0.56427476103029,0.738781063631587,0,3.84785459887851,0.538992283719525,1.60818897914104,3.02297242320171,0.550699241491129,5.31691612519169,3.11117829208426,0.914408860255243,1.58420063113864,0.605069310781613,1.30076332226039,0.761560336928103,2.68802450923709,0.369602298662409,2.77632491569031,0.826293036416341,2.57278503604486
"6",3.86893113890528,3.84168124512592,3.83598977062566,3.85402692224552,3.84785459887851,0,3.83476650609778,2.37801053824899,4.81712019666016,3.93481463507332,6.6146073476162,4.98788976489632,4.00050178764172,4.24488385495745,3.90078141175808,4.17473793219795,3.9006349577831,1.18874537176995,3.83116395256884,4.95165981243725,3.87671285019516,4.82451492624551
"7",0.364664293864344,0.469427733618249,0.0877630648964484,0.277519009988352,0.538992283719525,3.83476650609778,0,1.48218150410988,2.88714550500909,1.06221586414014,5.40249916187477,3.23340699684925,1.26323494633647,1.93184876599003,0.818792055455332,1.83759174134115,0.745936743922057,2.66154671824574,0.175007423725047,3.30598536162256,0.499043933902149,3.11056756779653
"8",1.49945986864616,1.59033306121054,1.49131038075247,1.4778587488451,1.60818897914104,2.37801053824899,1.48218150410988,0,3.23469855895587,1.85771702317165,5.51373916949345,3.5384602951006,1.93823936592076,2.41498629558345,1.67544281686442,2.4385946768998,1.61584908488884,1.24070492235403,1.49973071539629,3.68435016466493,1.51432251877434,3.53450458566356
"9",2.85204646394099,2.99611245984253,2.88339174615178,2.8784575083541,3.02297242320171,4.81712019666016,2.88714550500909,3.23469855895587,0,3.23723693922799,4.79348223527054,1.91774786525313,3.31144062426382,3.68516539280757,3.10032510611681,3.66539471689028,3.03682020308831,3.9403817758344,2.9212721502196,4.73678472941096,2.91946510865724,4.57562976958447
"10",1.40672482964466,0.672221240797052,1.10265829380499,1.20033172658253,0.550699241491129,3.93481463507332,1.06221586414014,1.85771702317165,3.23723693922799,0,5.08552606756855,2.99588462760073,0.567886973728225,1.14872719507413,0.605654907141694,0.882559944803661,0.913790885259099,2.83052239806422,0.887242811203379,2.2463026974293,1.19238908464075,2.11394102700603
"11",5.44179733465874,5.41439154054895,5.4772462331923,5.25832043154606,5.31691612519169,6.6146073476162,5.40249916187477,5.51373916949345,4.79348223527054,5.08552606756855,0,3.28407291169981,4.63009394917029,4.23690962530515,4.8201340572275,5.44881654498678,4.78773423913818,6.12790047755096,5.33947809084998,5.27420014548585,5.04479499173776,5.79581806066637
"12",3.34139210268845,3.16479394103262,3.27116359019967,3.21511338369261,3.11117829208426,4.98788976489632,3.23340699684925,3.5384602951006,1.91774786525313,2.99588462760073,3.28407291169981,0,2.87056975279063,2.88124029550083,2.9354720848901,3.24527292309094,2.97881551199938,4.20521230370247,3.17202919833294,3.69137104812808,3.13686034961857,3.7991711723443
"13",1.52888386043236,1.0455986355907,1.33336681052152,1.27926172240885,0.914408860255243,4.00050178764172,1.26323494633647,1.93823936592076,3.31144062426382,0.567886973728225,4.63009394917029,2.87056975279063,0,0.676876532245011,0.467023439972215,1.27476415038409,0.7334454933137,2.94918301092749,1.11101481081872,2.29672575112645,1.15321596064623,2.35094212828161
"14",2.1731315925264,1.71652978131651,2.0049864655864,1.91871930579455,1.58420063113864,4.24488385495745,1.93184876599003,2.41498629558345,3.68516539280757,1.14872719507413,4.23690962530515,2.88124029550083,0.676876532245011,0,1.11690478146322,1.52742851645968,1.3134360753253,3.30185766032744,1.78482199209904,2.00667759078799,1.75405850955378,2.27947176754793
"15",1.06347147961131,0.71600983629967,0.895839625956819,0.812589122159346,0.605069310781613,3.90078141175808,0.818792055455332,1.67544281686442,3.10032510611681,0.605654907141694,4.8201340572275,2.9354720848901,0.467023439972215,1.11690478146322,0,1.48067665807889,0.319757670801638,2.7960400326829,0.684191225769693,2.70655812934277,0.695756024071358,2.67372867363767
"16",2.20119575075316,1.37521417100811,1.85185255303071,2.03014420844549,1.30076332226039,4.17473793219795,1.83759174134115,2.4385946768998,3.66539471689028,0.882559944803661,5.44881654498678,3.24527292309094,1.27476415038409,1.52742851645968,1.48067665807889,0,1.79452931925057,3.14723215045935,1.67035641277325,1.58803901719359,2.06052329517077,1.27344393282298
"17",0.886880345328001,0.835285627430367,0.83310301903453,0.633811680929176,0.761560336928103,3.9006349577831,0.745936743922057,1.61584908488884,3.03682020308831,0.913790885259099,4.78773423913818,2.97881551199938,0.7334454933137,1.3134360753253,0.319757670801638,1.79452931925057,0,2.7969776123368,0.671616084197195,3.01371650942688,0.440816576853724,2.9934653541681
"18",2.70866394737567,2.67214857597138,2.65821230436793,2.69927712823142,2.68802450923709,1.18874537176995,2.66154671824574,1.24070492235403,3.9403817758344,2.83052239806422,6.12790047755096,4.20521230370247,2.94918301092749,3.30185766032744,2.7960400326829,3.14723215045935,2.7969776123368,0,2.66085830826038,4.16099888214165,2.74614663611308,3.97923271160934
"19",0.531683849576968,0.319313449048493,0.225789574163942,0.384769308048655,0.369602298662409,3.83116395256884,0.175007423725047,1.49973071539629,2.9212721502196,0.887242811203379,5.33947809084998,3.17202919833294,1.11101481081872,1.78482199209904,0.684191225769693,1.67035641277325,0.671616084197195,2.66085830826038,0,3.13111705840263,0.538660104406761,2.9422872121739
"20",3.65294251944427,2.87855452743824,3.33998954376546,3.44005172362008,2.77632491569031,4.95165981243725,3.30598536162256,3.68435016466493,4.73678472941096,2.2463026974293,5.27420014548585,3.69137104812808,2.29672575112645,2.00667759078799,2.70655812934277,1.58803901719359,3.01371650942688,4.16099888214165,3.13111705840263,0,3.39178949753511,0.76613739807462
"21",0.480474009101549,0.831774957925982,0.578152457596208,0.260213656623905,0.826293036416341,3.87671285019516,0.499043933902149,1.51432251877434,2.91946510865724,1.19238908464075,5.04479499173776,3.13686034961857,1.15321596064623,1.75405850955378,0.695756024071358,2.06052329517077,0.440816576853724,2.74614663611308,0.538660104406761,3.39178949753511,0,3.30633003156459
"22",3.47366742380594,2.64857649719249,3.12524512775254,3.29605370088807,2.57278503604486,4.82451492624551,3.11056756779653,3.53450458566356,4.57562976958447,2.11394102700603,5.79581806066637,3.7991711723443,2.35094212828161,2.27947176754793,2.67372867363767,1.27344393282298,2.9934653541681,3.97923271160934,2.9422872121739,0.76613739807462,3.30633003156459,0
