"Feature_0","Feature_1","Feature_2","Feature_3","Feature_4","Feature_5","Feature_6","Feature_7","Feature_8","Feature_9","class","dataset_name","altered_attribute","noise_level"
-2.98,1.29,-0.842,0.955,-0.491,0.65,0.267,0.692,0.084,-1.1,"N","vowel","Feature_5",0.1
-3.208,-0.608,-0.516,1.098,1.529,1.08,0.186,-0.947,-0.248,-0.059,"P","vowel","Feature_5",0.1
-2.569,-0.11,-0.841,0.732,1.112,1.03,-0.075,0.148,-0.893,0.314,"N","vowel","Feature_5",0.1
-2.21,0.661,-0.581,1.139,0.238,0.12,-0.625,-0.366,-0.326,0.557,"N","vowel","Feature_5",0.1
-1.885,2.214,-0.673,0.147,-0.148,-0.35,0.252,-0.098,-0.874,0.245,"N","vowel","Feature_5",0.1
-2.488,2.822,-0.239,-0.33,-1.355,0.26,0.101,0.934,-0.966,-0.31,"N","vowel","Feature_5",0.1
-2.335,2.896,-0.295,-0.42,-0.645,0.37,0.12,0.447,-1.126,0.11,"N","vowel","Feature_5",0.1
-2.715,2.325,0.701,0.239,-1.426,-0.17,-0.317,1.516,-0.162,-0.703,"N","vowel","Feature_5",0.1
-4.21,3.289,-0.106,-1.247,-0.683,0.67,0.579,0.832,-0.035,-0.764,"N","vowel","Feature_5",0.1
-3.984,2.29,-0.103,-0.707,0.297,0.23,0.857,1.403,-1.253,-0.298,"N","vowel","Feature_5",0.1
-4.964,2.78,0.474,0.047,0.417,-0.3,0.334,0.474,-1.26,-0.221,"N","vowel","Feature_5",0.1
-2.528,1.288,-0.144,-0.171,-0.077,0.22,-0.045,0.681,-1.399,-0.066,"N","vowel","Feature_5",0.1
-3.431,-0.5,-0.362,1.173,1.59,0.88,0.162,-0.853,-0.364,0.084,"P","vowel","Feature_5",0.1
-2.659,-0.101,-0.687,0.697,1.081,1.03,-0.149,0.184,-0.927,0.327,"N","vowel","Feature_5",0.1
-2.103,0.655,-0.84,1.195,0.377,0.2,-0.504,-0.549,-0.404,0.602,"N","vowel","Feature_5",0.1
-1.926,2.172,-0.571,0.257,-0.159,-0.43,0.27,-0.153,-0.673,-0.005,"N","vowel","Feature_5",0.1
-2.512,2.826,-0.171,-0.385,-1.495,0.43,0.067,0.899,-0.902,-0.412,"N","vowel","Feature_5",0.1
-2.353,2.897,-0.433,-0.193,-0.715,0.34,0.26,0.273,-1.206,0.36,"N","vowel","Feature_5",0.1
-2.708,2.396,0.728,0.336,-1.437,-0.42,-0.411,1.469,-0.022,-0.717,"N","vowel","Feature_5",0.1
-4.341,3.514,-0.453,-1.047,-0.469,0.57,0.618,0.801,-0.399,-0.777,"N","vowel","Feature_5",0.1
-4.045,2.193,0.2,-0.745,0.215,0.42,0.625,1.477,-1.207,-0.27,"N","vowel","Feature_5",0.1
-5.02,2.551,0.562,-0.136,0.531,-0.06,0.373,0.631,-1.407,-0.267,"N","vowel","Feature_5",0.1
-2.665,1.633,-0.384,-0.111,-0.001,0.32,0.033,0.478,-1.558,0.219,"N","vowel","Feature_5",0.1
-3.586,-0.38,-0.359,1.307,1.587,1.01,0.18,-0.831,-0.471,0.198,"P","vowel","Feature_5",0.1
-2.889,-0.039,-0.494,0.719,1.104,0.88,-0.415,0.097,-0.855,0.356,"N","vowel","Feature_5",0.1
-2.282,0.673,-0.798,1.286,0.308,-0.06,-0.411,-0.61,-0.266,0.584,"N","vowel","Feature_5",0.1
-1.985,2.161,-0.601,0.424,-0.295,-0.53,0.208,-0.216,-0.562,0.079,"N","vowel","Feature_5",0.1
-2.563,2.829,-0.283,-0.368,-1.593,0.38,0.121,0.933,-0.946,-0.356,"N","vowel","Feature_5",0.1
-2.415,2.517,-0.285,0.085,-0.902,0.24,0.302,0.247,-1.207,0.371,"N","vowel","Feature_5",0.1
-2.776,2.563,0.532,0.277,-1.47,-0.43,-0.278,1.479,-0.164,-0.797,"N","vowel","Feature_5",0.1
-4.384,3.721,-0.905,-0.965,-0.16,0.67,0.809,0.66,-0.613,-0.831,"N","vowel","Feature_5",0.1
-4.107,2.17,0.206,-0.811,0.334,0.6,0.402,1.097,-1.327,-0.04,"N","vowel","Feature_5",0.1
-5.069,2.119,0.826,-0.274,0.576,0.1,0.308,1.001,-1.412,-0.306,"N","vowel","Feature_5",0.1
-2.812,1.954,-0.661,0.109,-0.011,0.07,0.187,0.096,-1.538,0.592,"N","vowel","Feature_5",0.1
-3.76,-0.32,-0.24,1.273,1.751,1.14,0.23,-0.723,-0.501,0.315,"P","vowel","Feature_5",0.1
-3.152,0.086,-0.325,0.868,1.084,0.67,-0.522,-0.005,-0.821,0.483,"N","vowel","Feature_5",0.1
-2.558,0.755,-0.66,1.366,0.038,0.04,-0.443,-0.531,-0.062,0.418,"N","vowel","Feature_5",0.1
-2.01,2.164,-0.626,0.389,-0.24,-0.43,0.103,-0.27,-0.647,0.165,"N","vowel","Feature_5",0.1
-2.601,2.735,-0.322,-0.255,-1.67,0.3,0.202,1.01,-0.871,-0.461,"N","vowel","Feature_5",0.1
-2.521,2.271,-0.277,0.27,-0.909,0.23,0.348,-0.028,-1.177,0.432,"N","vowel","Feature_5",0.1
-2.922,2.621,0.214,0.122,-1.477,-0.08,0.045,1.38,-0.635,-0.757,"N","vowel","Feature_5",0.1
-4.417,3.765,-1.225,-0.853,0.041,0.67,0.885,0.533,-0.757,-0.789,"N","vowel","Feature_5",0.1
-4.07,2.254,-0.28,-0.722,0.696,0.71,0.243,0.689,-1.45,0.19,"N","vowel","Feature_5",0.1
-5.08,2.241,0.971,-0.374,0.501,0.27,0.144,0.851,-1.319,-0.3,"N","vowel","Feature_5",0.1
-2.93,2.014,-0.7,0.206,-0.088,0.12,0.142,-0.031,-1.437,0.615,"N","vowel","Feature_5",0.1
-4.247,-0.034,0.248,1.372,1.831,1.22,0.087,-0.518,-0.316,0.347,"P","vowel","Feature_5",0.1
-3.183,0.154,-0.413,0.923,1.091,0.49,-0.447,-0.085,-0.904,0.693,"N","vowel","Feature_5",0.1
-2.514,0.558,-0.777,1.299,0.027,0.34,-0.487,-0.653,-0.028,0.481,"N","vowel","Feature_5",0.1
-2.041,2.119,-0.585,0.549,-0.43,-0.23,-0.002,-0.234,-0.751,0.253,"N","vowel","Feature_5",0.1
-2.64,2.704,-0.345,-0.23,-1.649,-0.01,0.275,0.952,-0.651,-0.571,"N","vowel","Feature_5",0.1
-2.729,2.104,-0.505,0.138,-0.533,0.44,0.148,-0.407,-1.059,0.625,"N","vowel","Feature_5",0.1
-3.025,2.711,-0.147,-0.034,-1.34,0.05,0.364,1.099,-1.02,-0.652,"N","vowel","Feature_5",0.1
-4.415,3.737,-1.313,-0.815,0.168,0.67,0.975,0.42,-0.825,-0.748,"N","vowel","Feature_5",0.1
-4.036,2.141,-0.355,-0.602,0.837,0.68,-0.013,0.507,-1.412,0.21,"N","vowel","Feature_5",0.1
-5.158,2.488,1.064,-0.343,0.352,0.06,-0.05,0.817,-1.308,-0.249,"N","vowel","Feature_5",0.1
-2.907,1.992,-0.904,0.205,0.011,0.33,-0.031,-0.148,-1.262,0.487,"N","vowel","Feature_5",0.1
-4.687,0.406,0.889,1.464,1.618,1.06,-0.121,-0.398,-0.307,0.293,"P","vowel","Feature_5",0.1
-3.096,0.103,-0.452,0.879,1.067,0.49,-0.296,-0.067,-0.973,0.711,"N","vowel","Feature_5",0.1
-2.452,0.279,-0.805,1.141,0.239,0.33,-0.104,-0.752,-0.334,0.731,"N","vowel","Feature_5",0.1
-2.081,2.043,-0.521,0.578,-0.463,-0.27,-0.041,-0.162,-0.814,0.425,"N","vowel","Feature_5",0.1
-2.658,2.739,-0.382,-0.31,-1.64,0.02,0.276,0.884,-0.535,-0.548,"N","vowel","Feature_5",0.1
-2.982,2.001,-0.915,0.188,0.035,0.47,-0.13,-0.689,-0.684,0.664,"N","vowel","Feature_5",0.1
-3.098,2.525,-0.316,-0.322,-1.082,0.27,0.445,0.847,-0.951,-0.707,"N","vowel","Feature_5",0.1
-4.403,3.602,-0.945,-0.934,0.041,0.35,1.003,0.47,-0.477,-0.621,"N","vowel","Feature_5",0.1
-4.2,2.201,-0.31,-0.392,0.968,0.74,-0.328,0.129,-0.896,0.15,"N","vowel","Feature_5",0.1
-5.211,2.544,0.82,-0.333,0.447,0.18,0.127,0.89,-1.389,-0.304,"N","vowel","Feature_5",0.1
-2.752,1.778,-0.718,0.057,-0.009,0.46,0.121,0.05,-1.435,0.281,"N","vowel","Feature_5",0.1
-5.058,2.236,1.381,1.885,-0.259,-0.39,-0.562,0.123,-0.063,0.663,"P","vowel","Feature_5",0.1
-4.181,1.646,0.736,1.286,0.724,-0.55,-1.126,-0.45,-0.648,0.995,"N","vowel","Feature_5",0.1
-3.753,0.828,-0.042,1.406,0.209,-0.54,-0.52,-0.4,-0.386,1.07,"N","vowel","Feature_5",0.1
-3.494,1.207,-0.607,0.242,-0.43,0.18,0.236,0.545,-0.593,0.678,"N","vowel","Feature_5",0.1
-2.813,2.327,-1.246,-0.184,-0.755,0.47,1.202,-0.558,-0.669,0.054,"N","vowel","Feature_5",0.1
-3.133,1.983,-1.398,0.254,-0.667,0.45,0.389,-0.178,-0.584,0.844,"N","vowel","Feature_5",0.1
-3.749,3.018,-0.755,-0.452,-0.666,0.1,0.741,0.9,-1.613,0.128,"N","vowel","Feature_5",0.1
-4.373,4.643,-0.792,-1.332,-0.202,0.68,0.192,1.133,-1.131,-0.28,"N","vowel","Feature_5",0.1
-4.468,4.121,-0.42,-1.197,0.338,0.62,-0.11,0.314,-1.248,-0.012,"N","vowel","Feature_5",0.1
-4.902,4.49,-0.564,-0.536,-0.164,-0.3,0.842,-0.158,-0.906,0.358,"N","vowel","Feature_5",0.1
-4.125,2.3,-0.167,-0.27,0.103,0.38,-0.467,-0.254,-0.415,0.863,"N","vowel","Feature_5",0.1
-5.124,2.319,1.413,1.804,-0.277,-0.32,-0.746,0.221,0.06,0.46,"P","vowel","Feature_5",0.1
-4.393,2.137,0.57,1.397,0.293,-0.85,-0.966,-0.461,-0.277,1.184,"N","vowel","Feature_5",0.1
-3.961,1.078,0.11,1.232,0.21,-0.74,-0.536,-0.33,-0.268,1.098,"N","vowel","Feature_5",0.1
-3.654,1.222,-0.574,0.248,-0.299,0.14,0.154,0.553,-0.58,0.617,"N","vowel","Feature_5",0.1
-3.001,2.263,-1.178,-0.116,-0.922,0.37,1.286,-0.506,-0.566,-0.102,"N","vowel","Feature_5",0.1
-3.417,1.984,-1.148,0.234,-0.778,0.46,0.494,0.13,-0.704,0.764,"N","vowel","Feature_5",0.1
-3.887,3.172,-0.739,-0.69,-0.548,0.41,0.569,0.98,-1.609,0.283,"N","vowel","Feature_5",0.1
-4.474,4.569,-1.069,-1.409,0.137,0.95,0.071,0.877,-1.355,-0.167,"N","vowel","Feature_5",0.1
-4.471,4.096,-0.809,-0.881,0.646,0.56,0.04,0.142,-1.555,-0.023,"N","vowel","Feature_5",0.1
-4.947,4.637,-0.444,-0.953,-0.119,-0.27,0.594,0.27,-0.783,0.265,"N","vowel","Feature_5",0.1
-4.173,2.299,-0.298,-0.13,0.122,0.27,-0.388,-0.328,-0.48,0.99,"N","vowel","Feature_5",0.1
-5.131,2.192,1.364,1.936,-0.591,-0.35,-0.677,0.15,0.178,0.38,"P","vowel","Feature_5",0.1
-4.395,1.864,0.503,1.718,0.241,-0.79,-0.672,-0.687,-0.449,1.396,"N","vowel","Feature_5",0.1
-4.058,1.072,0.157,1.136,0.385,-0.63,-0.583,-0.185,-0.3,1.177,"N","vowel","Feature_5",0.1
-3.631,1.195,-0.719,0.13,-0.065,0.38,-0.061,0.555,-0.594,0.806,"N","vowel","Feature_5",0.1
-3.434,2.26,-1.065,-0.122,-0.795,0.36,1.403,-0.507,-0.375,0.015,"N","vowel","Feature_5",0.1
-3.765,1.97,-0.955,0.304,-0.735,0.41,0.38,0.146,-0.536,0.738,"N","vowel","Feature_5",0.1
-3.975,3.066,-0.506,-0.827,-0.478,0.37,0.356,0.939,-1.309,0.204,"N","vowel","Feature_5",0.1
-4.497,4.5,-1.446,-1.127,0.443,0.9,0.136,0.597,-1.087,-0.073,"N","vowel","Feature_5",0.1
-4.475,4.064,-0.927,-0.678,0.599,0.47,0.224,0.103,-1.336,-0.192,"N","vowel","Feature_5",0.1
-5.011,4.976,-0.868,-1.215,0.17,0.02,0.543,0.154,-0.841,0.707,"N","vowel","Feature_5",0.1
-4.151,2.069,-0.605,0.111,0.41,0.35,-0.284,-0.381,-0.507,0.737,"N","vowel","Feature_5",0.1
-5.125,2.077,1.283,2.003,-0.734,-0.6,-0.557,0.055,0.295,0.269,"P","vowel","Feature_5",0.1
-4.316,1.409,0.441,1.819,0.5,-0.6,-0.633,-0.621,-0.671,1.193,"N","vowel","Feature_5",0.1
-4.149,1.129,-0.008,1.215,0.39,-0.59,-0.4,-0.343,-0.344,0.886,"N","vowel","Feature_5",0.1
-3.581,1.188,-0.958,0.189,-0.077,0.49,0.049,0.449,-0.676,0.919,"N","vowel","Feature_5",0.1
-3.828,2.367,-0.836,-0.343,-0.466,0.08,1.172,-0.175,-0.275,0.117,"N","vowel","Feature_5",0.1
-3.82,1.705,-1.13,0.45,-0.471,0.63,0.298,-0.175,-0.473,0.848,"N","vowel","Feature_5",0.1
-3.949,2.99,-0.643,-0.986,-0.175,0.74,0.249,0.803,-1.479,0.168,"N","vowel","Feature_5",0.1
-4.471,4.461,-1.887,-0.799,0.719,0.93,0.239,0.342,-1.036,-0.06,"N","vowel","Feature_5",0.1
-4.58,4.116,-0.753,-0.849,0.516,0.44,0.117,0.181,-1.256,-0.119,"N","vowel","Feature_5",0.1
-5.049,4.846,-0.678,-0.877,-0.09,0.01,0.253,-0.078,-0.178,0.131,"N","vowel","Feature_5",0.1
-4.115,1.856,-0.738,0.132,0.658,0.32,-0.252,-0.123,-0.53,0.456,"N","vowel","Feature_5",0.1
-5.143,2.051,1.216,1.898,-0.555,-0.49,-0.842,0.011,0.461,0.193,"P","vowel","Feature_5",0.1
-4.403,1.409,0.551,1.496,0.673,-0.63,-0.787,-0.382,-0.696,1.139,"N","vowel","Feature_5",0.1
-4.316,1.272,-0.087,1.285,0.126,-0.2,-0.286,-0.463,-0.294,0.691,"N","vowel","Feature_5",0.1
-3.622,1.111,-0.972,0.399,-0.402,0.53,0.271,0.373,-0.716,0.943,"N","vowel","Feature_5",0.1
-3.85,2.28,-1.055,-0.335,-0.164,0.46,0.913,-0.391,-0.338,0.26,"N","vowel","Feature_5",0.1
-3.962,1.724,-1.29,0.531,-0.17,0.53,0.282,-0.149,-0.603,1.139,"N","vowel","Feature_5",0.1
-3.894,2.91,-0.968,-0.671,-0.131,0.56,0.591,0.708,-1.515,0.121,"N","vowel","Feature_5",0.1
-4.469,4.348,-1.74,-0.886,0.447,0.88,0.374,0.577,-0.908,-0.089,"N","vowel","Feature_5",0.1
-4.661,4.235,-0.497,-1.021,0.295,0.38,-0.019,0.345,-1.355,0.062,"N","vowel","Feature_5",0.1
-5.04,5.074,-1.721,-0.264,0.279,0.15,0.003,-0.609,-0.177,0.422,"N","vowel","Feature_5",0.1
-4.169,1.799,-0.621,0.025,0.706,0.41,-0.343,-0.049,-0.339,0.22,"N","vowel","Feature_5",0.1
-5.105,1.968,1.14,1.719,-0.443,-0.37,-0.969,-0.173,0.551,0.176,"P","vowel","Feature_5",0.1
-4.544,1.672,0.643,1.281,0.504,-0.83,-0.709,-0.229,-0.546,1.058,"N","vowel","Feature_5",0.1
-4.426,1.167,0.008,1.315,0.189,-0.21,-0.124,-0.244,-0.423,0.684,"N","vowel","Feature_5",0.1
-3.622,0.988,-1.108,0.685,-0.693,0.72,0.442,0.166,-0.458,0.738,"N","vowel","Feature_5",0.1
-3.597,2.146,-1.492,-0.142,-0.297,0.82,0.87,-0.49,-0.471,0.41,"N","vowel","Feature_5",0.1
-4.122,1.735,-1.34,0.615,0.03,0.37,0.345,-0.104,-0.54,0.988,"N","vowel","Feature_5",0.1
-4.065,2.876,-0.856,-0.221,-0.533,0.22,0.855,0.633,-1.452,0.272,"N","vowel","Feature_5",0.1
-4.513,4.265,-1.477,-1.09,0.215,0.72,0.342,0.693,-0.601,-0.056,"N","vowel","Feature_5",0.1
-4.651,4.246,-0.823,-0.831,0.666,0.54,-0.3,0.094,-1.343,0.185,"N","vowel","Feature_5",0.1
-5.034,4.993,-1.633,-0.285,0.398,0.34,-0.211,-0.508,-0.283,0.304,"N","vowel","Feature_5",0.1
-4.261,1.827,-0.482,-0.194,0.731,0.32,-0.478,0.05,-0.112,0.321,"N","vowel","Feature_5",0.1
-1.149,-0.904,-1.988,0.739,-0.06,1.22,0.864,1.196,-0.3,-0.467,"P","vowel","Feature_5",0.1
-2.613,-0.092,-0.54,0.484,0.389,1.69,0.198,0.257,-0.375,-0.604,"N","vowel","Feature_5",0.1
-2.505,0.632,-0.593,0.304,0.496,0.79,-0.162,0.181,-0.363,-0.764,"N","vowel","Feature_5",0.1
-1.768,1.769,-1.142,-0.739,-0.086,0.05,-0.23,0.217,-0.009,-0.279,"N","vowel","Feature_5",0.1
-2.671,3.155,-0.514,0.133,-0.964,0.31,-0.071,1.192,0.254,-0.471,"N","vowel","Feature_5",0.1
-2.509,1.326,0.354,0.663,-0.724,0.33,-0.496,0.713,0.638,-0.204,"N","vowel","Feature_5",0.1
-2.764,1.111,0.727,1.54,-0.855,0.26,-1.11,0.227,0.42,0.991,"N","vowel","Feature_5",0.1
-3.816,3.426,0.224,-0.384,-1.733,0.4,-0.322,1.333,0.653,0.577,"N","vowel","Feature_5",0.1
-3.839,1.248,0.83,0.982,-1.11,0.57,-0.751,0.084,0.309,1.125,"N","vowel","Feature_5",0.1
-4.982,1.538,0.96,1.253,-0.64,0.46,-0.484,-0.31,-0.246,1.18,"N","vowel","Feature_5",0.1
-2.895,0.682,-0.151,0.218,-0.689,1.06,-0.264,0.922,0.757,0.327,"N","vowel","Feature_5",0.1
-1.093,-0.922,-2.091,0.844,0.009,1.24,0.891,1.453,-0.089,-0.4,"P","vowel","Feature_5",0.1
-2.499,0.119,-0.82,0.346,0.347,1.71,0.245,0.689,-0.084,-0.596,"N","vowel","Feature_5",0.1
-2.633,0.672,-0.372,0.439,0.437,0.85,-0.402,-0.04,-0.366,-0.741,"N","vowel","Feature_5",0.1
-1.707,1.652,-1.012,-0.622,-0.293,0.33,-0.276,0.477,0.05,-0.2,"N","vowel","Feature_5",0.1
-2.696,3.129,-0.52,0.294,-0.989,0,-0.066,1.106,0.361,-0.396,"N","vowel","Feature_5",0.1
-2.592,1.617,0.267,0.38,-0.777,0.54,-0.206,0.733,0.592,-0.403,"N","vowel","Feature_5",0.1
-2.733,1.088,0.761,1.694,-0.833,0.22,-1.069,0.266,0.369,1.034,"N","vowel","Feature_5",0.1
-3.835,3.339,0.29,-0.126,-1.68,0.13,-0.368,1.328,0.523,0.861,"N","vowel","Feature_5",0.1
-3.915,2.158,0.781,0.643,-1.023,0.6,-0.718,0.274,0.376,0.77,"N","vowel","Feature_5",0.1
-4.848,1.115,0.932,1.615,-0.589,0.57,-0.446,-0.366,-0.447,1.294,"N","vowel","Feature_5",0.1
-2.982,0.522,-0.1,0.362,-0.66,1.2,-0.305,0.859,0.637,0.344,"N","vowel","Feature_5",0.1
-1.784,-1.074,-1.661,1.324,0.289,1.37,0.924,1.307,-0.346,-0.521,"P","vowel","Feature_5",0.1
-1.89,0.207,-1.161,0.027,-0.047,1.68,0.277,1.129,0.366,-0.25,"N","vowel","Feature_5",0.1
-2.677,0.486,-0.061,0.517,0.222,1.06,-0.425,-0.096,-0.373,-0.484,"N","vowel","Feature_5",0.1
-1.716,1.186,-0.809,-0.515,-0.35,0.16,-0.404,0.678,0.172,-0.212,"N","vowel","Feature_5",0.1
-2.769,2.906,-0.194,0.349,-0.958,0,-0.245,1.004,0.6,-0.336,"N","vowel","Feature_5",0.1
-2.625,1.551,0.298,0.324,-1.05,0.7,0.067,0.603,0.342,-0.413,"N","vowel","Feature_5",0.1
-2.632,0.881,0.71,1.8,-0.75,0.35,-1.128,0.177,0.339,1.166,"N","vowel","Feature_5",0.1
-3.888,3.085,0.436,0.142,-1.526,-0.03,-0.503,1.085,0.511,0.976,"N","vowel","Feature_5",0.1
-3.824,1.832,1.093,1.024,-1.09,0.66,-0.336,0.299,0.126,1.005,"N","vowel","Feature_5",0.1
-4.813,1.042,0.887,1.661,-0.534,0.74,-0.513,-0.448,-0.412,1.214,"N","vowel","Feature_5",0.1
-2.971,0.463,-0.195,0.323,-0.625,0.96,-0.327,0.78,0.552,0.436,"N","vowel","Feature_5",0.1
-2.698,-1.027,-0.94,1.796,0.392,1.38,0.866,0.781,-0.838,-0.663,"P","vowel","Feature_5",0.1
-1.358,0.136,-1.082,-0.148,-0.609,1.55,0.144,1.149,0.481,0.119,"N","vowel","Feature_5",0.1
-2.594,0.621,-0.292,0.521,0.26,1.18,-0.337,0.261,-0.332,-0.51,"N","vowel","Feature_5",0.1
-1.793,0.925,-0.739,-0.396,-0.211,0.41,-0.403,0.604,0.197,-0.251,"N","vowel","Feature_5",0.1
-2.92,2.697,-0.116,0.451,-0.859,0.04,-0.307,0.874,0.622,-0.301,"N","vowel","Feature_5",0.1
-2.696,1.26,0.436,0.657,-1.161,0.88,0.062,0.575,0.182,-0.334,"N","vowel","Feature_5",0.1
-2.484,0.559,0.624,1.951,-0.646,0.38,-1.106,0.036,0.24,1.291,"N","vowel","Feature_5",0.1
-3.989,3.049,0.304,0.209,-1.26,-0.27,-0.735,0.862,0.551,1.114,"N","vowel","Feature_5",0.1
-3.776,1.752,0.92,0.722,-1.164,0.74,-0.01,0.657,0.248,1.055,"N","vowel","Feature_5",0.1
-4.717,0.829,0.853,1.98,-0.546,0.63,-0.434,-0.424,-0.636,1.245,"N","vowel","Feature_5",0.1
-3.108,0.926,-0.389,0.249,-0.461,0.82,-0.226,0.818,0.387,0.303,"N","vowel","Feature_5",0.1
-3.366,-0.826,-0.405,1.643,0.603,1.28,0.524,0.293,-0.858,-0.668,"P","vowel","Feature_5",0.1
-1.53,0.029,-0.925,0.054,-0.565,1.69,0.123,1.117,0.338,0.026,"N","vowel","Feature_5",0.1
-1.817,0.559,-0.801,0.234,0.011,1.22,-0.161,0.809,0.018,-0.382,"N","vowel","Feature_5",0.1
-1.969,0.835,-0.671,-0.27,0.028,0.53,-0.444,0.53,0.061,-0.343,"N","vowel","Feature_5",0.1
-3.038,2.475,0.024,0.508,-0.737,-0.11,-0.358,0.706,0.6,-0.209,"N","vowel","Feature_5",0.1
-2.889,1.418,0.409,0.61,-1.018,0.98,0.005,0.518,-0.027,-0.326,"N","vowel","Feature_5",0.1
-2.71,0.809,0.754,1.903,-0.764,0.4,-1.123,0.162,0.405,1.163,"N","vowel","Feature_5",0.1
-3.992,3.342,0.167,0.086,-1.23,-0.31,-0.824,0.837,0.521,0.978,"N","vowel","Feature_5",0.1
-3.81,1.91,0.527,0.478,-0.972,0.98,-0.28,0.719,0.482,0.829,"N","vowel","Feature_5",0.1
-4.683,0.773,0.888,2.302,-0.562,0.43,-0.401,-0.289,-0.839,1.165,"N","vowel","Feature_5",0.1
-3.375,1.779,-0.822,0.382,-0.019,0.94,0.123,0.767,0.223,-0.337,"N","vowel","Feature_5",0.1
-3.312,-0.776,-0.504,1.39,0.86,1.2,0.222,0.314,-0.715,-0.765,"P","vowel","Feature_5",0.1
-2.073,0.088,-0.73,0.296,-0.286,1.83,0.154,1.078,0.294,-0.174,"N","vowel","Feature_5",0.1
-1.222,0.491,-0.716,0.004,-0.323,1.14,-0.148,0.773,0.387,-0.073,"N","vowel","Feature_5",0.1
-2.295,0.883,-0.619,-0.041,0.143,0.32,-0.602,0.335,-0.114,-0.391,"N","vowel","Feature_5",0.1
-2.968,2.149,0.13,0.676,-0.79,0.06,-0.507,0.762,0.625,-0.272,"N","vowel","Feature_5",0.1
-2.784,1.43,0.145,0.309,-0.931,1.28,0.017,0.589,-0.044,-0.273,"N","vowel","Feature_5",0.1
-3.073,1.532,0.949,1.541,-1.058,0.28,-0.961,0.449,0.619,0.969,"N","vowel","Feature_5",0.1
-3.958,4.132,-0.074,-0.19,-1.184,-0.06,-0.679,1.198,0.442,0.563,"N","vowel","Feature_5",0.1
-3.947,2.102,0.305,0.462,-0.765,1,-0.618,0.741,0.345,0.269,"N","vowel","Feature_5",0.1
-4.756,0.965,0.959,2.287,-0.527,0.41,-0.41,-0.362,-0.862,1.088,"N","vowel","Feature_5",0.1
